Nodal displacements, Ultimate - Load case: DL
ID	Node	ex	ey	ez	φ x	φ y	φ z	Case
[-]	[-]	[m]	[m]	[m]	[°]	[°]	[°]	[-]
MUR.2.1	800	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	825	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	826	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	841	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	789	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	793	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	855	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	816	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	794	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	783	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	574	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	861	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	849	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	819	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	832	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	829	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	834	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	833	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	730	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	746	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	729	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	848	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	762	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	556	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	766	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	747	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	569	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	820	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	558	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	763	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	597	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	585	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	586	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	823	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	748	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	731	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	598	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	822	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	810	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	624	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	663	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	654	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	649	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	853	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	758	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	788	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	774	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	755	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	721	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	773	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	719	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	752	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	775	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	738	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	720	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	736	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	764	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	753	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	737	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	838	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	488	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	467	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	496	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	839	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	471	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	500	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	530	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	463	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	478	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	453	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	479	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	532	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	498	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	499	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	513	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	854	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	824	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	495	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	515	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	531	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	514	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	725	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	338	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	506	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	434	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	398	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	250	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	430	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	644	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	415	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	325	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	489	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	521	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	227	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	643	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	221	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	274	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	444	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	445	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	305	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	821	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	455	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	252	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	283	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	457	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	420	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	292	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	364	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	525	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	505	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	287	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	251	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	456	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	808	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	416	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	650	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	443	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	633	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	792	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	319	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	267	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	301	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	397	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	404	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	635	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	315	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	634	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	332	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	349	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	426	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	296	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	648	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	490	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	366	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	275	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	399	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	428	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	427	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	324	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	504	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	339	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	639	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	323	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	353	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	522	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	199	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	608	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	185	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	203	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	201	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	218	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	454	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	670	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	180	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	609	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	361	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	256	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	181	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	290	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	200	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	308	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	346	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	708	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	255	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	198	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	699	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	182	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	217	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	320	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	215	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	254	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	683	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	310	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	330	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	245	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	360	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	615	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	309	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	623	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	728	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	472	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	480	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	528	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	524	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	226	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	690	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	236	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	291	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	701	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	682	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	328	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	327	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	345	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	710	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	359	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	235	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	510	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	511	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	220	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	216	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	321	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	329	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	193	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	210	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	191	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	183	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	347	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	622	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	709	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	242	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	565	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	230	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	240	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	233	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	243	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	260	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	432	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	352	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	433	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	387	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	385	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	414	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	566	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	383	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	539	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	646	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	630	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	268	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	219	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	192	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	204	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	264	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	400	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	538	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	529	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	567	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	547	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	452	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	661	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	214	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	391	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	224	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	384	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	407	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	541	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	486	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	645	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	244	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	269	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	247	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	232	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	555	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	369	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	370	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	568	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	225	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	546	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	288	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	417	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	561	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	363	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	469	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	560	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	229	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	209	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	660	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	545	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	548	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	487	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	462	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	284	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	253	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	629	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	672	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	380	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	188	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	464	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	734	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	422	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	371	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	655	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	411	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	394	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	503	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	697	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	520	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	365	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	685	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	686	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	409	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	680	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	671	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	336	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	271	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	213	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	395	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	261	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	482	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	423	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	389	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	717	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	410	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	186	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	190	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	337	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	189	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	223	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	691	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	197	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	378	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	497	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	286	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	473	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	354	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	668	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	241	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	212	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	483	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	588	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	599	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	272	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	206	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	715	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	605	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	388	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	481	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	372	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	465	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	523	0.000	0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	470	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	273	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	707	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	726	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	379	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	509	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	393	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	373	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	340	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	374	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	303	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	817	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	249	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	238	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	785	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	208	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	375	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	676	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	687	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	616	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	626	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	435	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	689	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	356	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	803	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	390	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	196	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	195	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	207	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	512	0.000	0.000	0.001	0.000	0.005	-0.000	MW
MUR.2.1	617	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	711	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	577	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	606	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	589	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	600	0.000	-0.000	0.001	0.000	0.005	0.000	MW
MUR.2.1	421	0.000	0.000	0.001	0.000	0.005	-0.000	MW
